30982,-2.1739352,1.8124107,8.195353,2024-03-03 11:09:15,
23189,0.5291186,-0.47884035,9.694122,2024-03-03 11:09:15,
31973,-3.1172507,3.7708676,18.681955,2024-03-03 11:09:16,
40864,-1.0295067,-4.3167458,13.412318,2024-03-03 11:09:16,
315,-0.62249243,-2.5210943,-1.9153614,2024-03-03 11:09:16,
46445,0.22744916,0.6727707,-5.571307,2024-03-03 11:09:16,
63024,-2.789245,-7.261614,-1.0893618,2024-03-03 11:09:16,
40119,-6.1507044,-6.2632318,33.360806,2024-03-03 11:09:16,
44935,-0.82599956,-4.51307,25.94357,2024-03-03 11:09:17,
34612,-0.3854665,-9.773131,4.8362875,2024-03-03 11:09:17,
27738,-0.29209262,-0.37588966,-7.0581064,2024-03-03 11:09:17,
9351,-0.7613561,0.89543146,-6.7205243,2024-03-03 11:09:17,
47948,-5.4539914,-9.078813,8.449138,2024-03-03 11:09:17,
42168,-0.34237084,-1.151611,37.735012,2024-03-03 11:09:17,
17718,1.0965444,-8.53054,23.906103,2024-03-03 11:09:17,
49525,0.30885202,-6.8306575,0.18914193,2024-03-03 11:09:18,
46908,0.4213795,0.6512229,-7.9750857,2024-03-03 11:09:18,
31719,0.17717093,-0.7685388,1.1755531,2024-03-03 11:09:18,
20471,-1.2473791,-2.7126305,20.752941,2024-03-03 11:09:18,
63902,-0.2657564,2.2960393,21.88061,2024-03-03 11:09:18,
7112,-0.6536171,0.7422025,9.23683,2024-03-03 11:09:18,
26143,0.4213795,0.30645782,8.207323,2024-03-03 11:09:19,
20021,-1.4556746,0.4357447,9.425972,2024-03-03 11:09:19,
52683,-0.09816227,1.0007763,9.433155,2024-03-03 11:09:19,
