58698,0.021547815,0.08379706,9.555259,2024-03-03 11:06:07,
25381,-0.37588966,0.62728083,10.228029,2024-03-03 11:06:07,
49090,1.1252748,0.19153613,29.034485,2024-03-03 11:06:07,
45163,-0.12210429,-6.081272,8.147469,2024-03-03 11:06:07,
49572,0.581791,-1.2258313,-5.961562,2024-03-03 11:06:07,
43703,0.60812724,0.2753332,-7.3047094,2024-03-03 11:06:08,
4135,-6.167464,-7.740454,6.8330517,2024-03-03 11:06:08,
54144,-0.7541735,-3.5410242,31.93865,2024-03-03 11:06:08,
53967,-0.6943185,-6.600814,26.692955,2024-03-03 11:06:08,
56289,-1.3958195,-7.908048,1.6711528,2024-03-03 11:06:08,
49212,1.9440918,1.1923125,-6.184223,2024-03-03 11:06:08,
19179,-2.0733786,-0.8283938,-5.161899,2024-03-03 11:06:09,
52670,-4.8506527,-10.481815,22.20622,2024-03-03 11:06:09,
61309,4.6232033,-5.365406,37.41419,2024-03-03 11:06:09,
22547,-1.364695,-9.603143,16.00045,2024-03-03 11:06:09,
63850,-1.0869676,-3.5793316,-4.1611223,2024-03-03 11:06:09,
49296,0.8403648,0.8403648,-6.7468605,2024-03-03 11:06:09,
7125,-6.4044895,0.9624691,-3.8786068,2024-03-03 11:06:10,
42908,2.3989902,-5.6982,29.90358,2024-03-03 11:06:10,
28250,1.5945383,0.1388637,12.026075,2024-03-03 11:06:10,
407,-0.30885202,0.16759412,8.647857,2024-03-03 11:06:10,
39713,-1.1611878,0.8762778,9.459491,2024-03-03 11:06:10,
33702,0.7422025,0.40462008,8.516175,2024-03-03 11:06:10,
