28178,-1.6112977,1.5825673,8.6813755,2024-03-03 11:08:26,
58742,-0.11492168,0.5530606,10.764331,2024-03-03 11:08:27,
50157,-1.0462662,1.1659763,25.44797,2024-03-03 11:08:27,
51643,-0.641646,-5.889736,3.4955344,2024-03-03 11:08:27,
36016,0.48841715,0.37110126,-8.324639,2024-03-03 11:08:27,
30145,-1.0654198,-4.7309427,-4.4484267,2024-03-03 11:08:27,
35711,5.1571107,-16.419436,42.734108,2024-03-03 11:08:27,
17370,1.7884687,-9.758766,24.430433,2024-03-03 11:08:28,
6377,-1.661576,-7.345411,-2.7988217,2024-03-03 11:08:28,
52643,-0.4381389,0.62488663,-8.65025,2024-03-03 11:08:28,
22222,-6.1100025,-10.333375,-8.295909,2024-03-03 11:08:28,
63708,-9.883265,-8.5473,33.03759,2024-03-03 11:08:28,
27256,-3.3279405,-10.979809,26.254816,2024-03-03 11:08:28,
38164,-1.5514427,-9.0429,0.5793968,2024-03-03 11:08:29,
61709,1.5634137,-0.3184288,-11.089942,2024-03-03 11:08:29,
58573,-1.0941502,-2.4492683,-4.134786,2024-03-03 11:08:29,
38212,0.0047884034,-0.557849,27.28911,2024-03-03 11:08:29,
24201,0.6823475,0.9983821,13.338098,2024-03-03 11:08:29,
17468,-0.5482722,1.4867992,8.343793,2024-03-03 11:08:29,
23144,-1.553837,2.2218192,7.714118,2024-03-03 11:08:29,
53335,0.32321724,1.5346833,7.967903,2024-03-03 11:08:30,
