28520,0.31364042,1.1444284,8.250419,2024-03-03 11:05:39,
57407,0.272939,0.23463176,9.986216,2024-03-03 11:05:39,
21794,-0.7230489,0.50757074,10.06283,2024-03-03 11:05:39,
32325,1.364695,-0.6919243,18.854338,2024-03-03 11:05:39,
62312,-2.80361,-2.3989902,16.934189,2024-03-03 11:05:39,
32466,2.1523874,-2.0518308,-0.40462008,2024-03-03 11:05:40,
45544,0.22266077,1.6927006,-7.606379,2024-03-03 11:05:40,
30558,-0.48841715,-3.5098996,-1.0606314,2024-03-03 11:05:40,
31805,-2.0278888,-15.322891,26.886885,2024-03-03 11:05:40,
62468,-2.3989902,-5.722142,26.573244,2024-03-03 11:05:40,
10182,0.38307226,-17.228676,15.461755,2024-03-03 11:05:40,
55021,2.2098482,0.16280572,-12.174516,2024-03-03 11:05:41,
29265,-0.39504328,-0.7781156,-6.0597243,2024-03-03 11:05:41,
51718,-1.5346833,-12.203246,11.96622,2024-03-03 11:05:41,
29669,-0.32800564,-11.750742,27.933151,2024-03-03 11:05:41,
14829,-0.37349546,-10.771513,5.592855,2024-03-03 11:05:41,
40891,1.4652514,-0.093373865,-7.6590514,2024-03-03 11:05:42,
1022,-0.14604631,1.0366893,-8.662222,2024-03-03 11:05:42,
60839,-6.5696893,-2.5833437,13.093889,2024-03-03 11:05:42,
50506,2.2337902,-5.568913,23.010672,2024-03-03 11:05:42,
49415,0.9600749,-1.8866309,10.0508585,2024-03-03 11:05:42,
8792,0.38307226,-0.18914193,8.959103,2024-03-03 11:05:42,
30804,-0.21547815,0.2801216,9.076419,2024-03-03 11:05:43,
25222,-1.4556746,0.94570965,10.34774,2024-03-03 11:05:43,
31863,-0.9648633,1.0247183,8.372523,2024-03-03 11:05:43,
38096,-0.35913026,1.0821792,10.666168,2024-03-03 11:05:43,
