29767,0.9792285,0.81163436,9.847352,2024-03-03 11:06:20,
57039,-0.20111294,0.8475474,9.380483,2024-03-03 11:06:21,
29826,-1.4891934,0.92416185,9.258378,2024-03-03 11:06:21,
15484,1.553837,0.34476504,16.225506,2024-03-03 11:06:21,
8689,0.40222588,-3.5697548,20.6045,2024-03-03 11:06:21,
13686,0.074220255,-3.2513258,-1.2114661,2024-03-03 11:06:21,
29479,0.41180268,0.85473,-6.7492547,2024-03-03 11:06:21,
21398,-5.9902925,-1.9847932,0.38067806,2024-03-03 11:06:22,
31,-0.031124622,-3.667917,27.387274,2024-03-03 11:06:22,
13000,0.39264908,-2.384625,22.88378,2024-03-03 11:06:22,
3749,-1.6879122,-3.0813377,5.2768207,2024-03-03 11:06:22,
24858,0.062249243,0.50996494,-0.3878607,2024-03-03 11:06:22,
52626,-0.47884035,1.9321208,-2.0446482,2024-03-03 11:06:22,
11869,0.19153613,-4.948815,15.722723,2024-03-03 11:06:23,
5614,0.85473,-3.787627,20.168755,2024-03-03 11:06:23,
24184,-1.745373,-5.949591,28.237215,2024-03-03 11:06:23,
43939,-1.3239936,-6.5098343,-2.2266076,2024-03-03 11:06:23,
42009,2.042254,-0.58657944,-7.6015906,2024-03-03 11:06:23,
405,-0.545878,-3.7301662,-0.33279404,2024-03-03 11:06:23,
8699,-1.6376339,-4.096479,26.09201,2024-03-03 11:06:23,
38387,-1.0702082,0.23702596,13.400347,2024-03-03 11:06:24,
60170,-0.8355764,1.8004397,5.6790466,2024-03-03 11:06:24,
14210,0.7398083,0.47884035,7.4603324,2024-03-03 11:06:24,
29194,0.1364695,0.93852705,9.574412,2024-03-03 11:06:24,
