37928,-1.1611878,0.11492168,10.579977,2024-03-03 11:07:53,
30287,-0.045489833,0.6344634,9.500193,2024-03-03 11:07:53,
9872,-0.39743748,0.2801216,8.700529,2024-03-03 11:07:54,
11522,-1.673547,-0.02633622,10.8864355,2024-03-03 11:07:54,
23239,2.7150247,0.842759,19.455282,2024-03-03 11:07:54,
22779,2.3247697,1.1180922,8.046912,2024-03-03 11:07:54,
47171,0.5267244,0.79487497,0.24420857,2024-03-03 11:07:54,
8358,-2.5929205,0.8643068,2.554613,2024-03-03 11:07:54,
38263,-2.4061728,-0.94331545,7.326257,2024-03-03 11:07:54,
57470,-1.1899183,-2.3439236,17.168821,2024-03-03 11:07:55,
53860,3.0693667,0.08619126,22.052992,2024-03-03 11:07:55,
101,2.7988217,0.36631286,5.861006,2024-03-03 11:07:55,
40391,4.2161894,0.18674773,6.1076083,2024-03-03 11:07:55,
8616,-2.7700913,1.6280571,0.21068975,2024-03-03 11:07:55,
8458,-1.5658079,-1.0582372,4.0677485,2024-03-03 11:07:55,
3205,-2.5354595,-0.30166942,14.879964,2024-03-03 11:07:56,
18791,1.733402,-2.1930888,21.57894,2024-03-03 11:07:56,
9082,3.3327289,-3.6607344,21.85188,2024-03-03 11:07:56,
19615,4.9536033,-0.21308395,1.1803415,2024-03-03 11:07:56,
52147,-1.067814,0.9983821,1.079785,2024-03-03 11:07:56,
2551,-3.311181,1.4820108,0.9696517,2024-03-03 11:07:56,
11113,2.5713725,-1.7286136,15.911864,2024-03-03 11:07:57,
42073,1.043872,1.2449849,16.666039,2024-03-03 11:07:57,
54520,0.58657944,1.0462662,8.62152,2024-03-03 11:07:57,
43905,1.4101849,0.2753332,10.168175,2024-03-03 11:07:57,
63020,1.2856863,0.7469909,8.676587,2024-03-03 11:07:57,
33064,0.5674258,0.91458505,9.722853,2024-03-03 11:07:57,
1538,0.7015011,0.90740246,10.108319,2024-03-03 11:07:58,
