47715,-0.7469909,0.5674258,7.575254,2024-03-03 10:57:47,
13112,-3.430891,0.7086837,11.274296,2024-03-03 10:57:47,
5625,2.2002714,-1.9129672,23.585281,2024-03-03 10:57:47,
5188,1.043872,-1.6831238,-3.5410242,2024-03-03 10:57:47,
47157,0.866701,1.1755531,-6.069301,2024-03-03 10:57:48,
49339,-3.2800562,-5.8681884,-1.1085154,2024-03-03 10:57:48,
4307,-2.72939,-12.698846,36.75818,2024-03-03 10:57:48,
44166,-5.4420204,-3.1244333,27.897238,2024-03-03 10:57:48,
21133,0.16998832,-7.9367785,6.694188,2024-03-03 10:57:48,
55716,3.739743,-1.42455,-3.4452562,2024-03-03 10:57:48,
47649,-1.8411411,1.8890251,-9.095572,2024-03-03 10:57:49,
37142,-0.10534488,-7.9870567,2.6623523,2024-03-03 10:57:49,
51316,-5.6790466,-10.984597,31.65374,2024-03-03 10:57:49,
41259,0.62249243,-9.466674,31.344889,2024-03-03 10:57:49,
59508,2.540248,-12.878411,3.0669725,2024-03-03 10:57:49,
20394,0.079008654,0.2753332,-8.377312,2024-03-03 10:57:49,
62876,2.3127987,-0.7493851,-5.3965306,2024-03-03 10:57:50,
4842,-6.9886746,-0.45010993,12.98615,2024-03-03 10:57:50,
14974,-1.8387469,-2.6048915,22.64436,2024-03-03 10:57:50,
25774,0.5770026,-0.6440403,13.64695,2024-03-03 10:57:50,
2232,-0.94570965,-0.19153613,9.153033,2024-03-03 10:57:50,
48220,-1.7022774,-0.22984336,10.424355,2024-03-03 10:57:50,
14059,-0.035913024,0.090979666,9.090784,2024-03-03 10:57:50,
1339,-0.7445967,0.5434838,9.706094,2024-03-03 10:57:51,
55731,-1.1947067,0.9552865,9.416395,2024-03-03 10:57:51,
