23317,0.7517793,0.82121116,9.52174,2024-03-03 10:54:24,
11273,-0.050278235,-0.08140286,10.515334,2024-03-03 10:54:24,
51974,-3.1387985,2.6024973,14.623784,2024-03-03 10:54:24,
26290,0.92895025,0.5506664,20.178331,2024-03-03 10:54:24,
28941,3.6846764,-6.203377,1.3383588,2024-03-03 10:54:25,
61583,0.6679823,-0.20350714,-6.919243,2024-03-03 10:54:25,
44071,-2.1260512,-4.3526587,-2.8682537,2024-03-03 10:54:25,
4266,-8.1402855,-11.255142,27.073633,2024-03-03 10:54:25,
31357,-1.5562311,-5.8921304,30.89478,2024-03-03 10:54:25,
34535,0.6751649,-13.809755,11.834539,2024-03-03 10:54:25,
4984,1.5825673,-3.86903,-7.192182,2024-03-03 10:54:26,
16242,-1.4508862,1.5873557,-8.748413,2024-03-03 10:54:26,
33476,-2.5378537,-9.26556,1.6328455,2024-03-03 10:54:26,
43680,-9.787497,-9.840169,35.62572,2024-03-03 10:54:26,
39504,-4.853047,-10.199299,25.040956,2024-03-03 10:54:26,
37960,2.2385786,-12.186486,4.8027687,2024-03-03 10:54:26,
36271,1.2210429,-0.866701,-7.1155677,2024-03-03 10:54:26,
52807,-3.8043866,-5.9878983,12.928689,2024-03-03 10:54:27,
39938,-0.93613285,-1.0821792,25.859772,2024-03-03 10:54:27,
13638,-0.44771573,1.2737153,9.208099,2024-03-03 10:54:27,
28431,-0.09816227,0.50757074,8.528147,2024-03-03 10:54:27,
5682,-0.7110779,0.7781156,9.555259,2024-03-03 10:54:27,
27370,-0.6823475,1.0414777,11.394006,2024-03-03 10:54:28,
